,created_at,favorite_count,id_str,is_retweet,retweet_count,source,text
2964,Wed Aug 01 15:35:47 +0000 2018,71912,1024680095343108097,False,18537,Twitter for iPhone,"Looking back on history, who was treated worse, Alfonse Capone, legendary mob boss, killer and “Public Enemy Number One,” or Paul Manafort, political operative &amp; Reagan/Dole darling, now serving solitary confinement - although convicted of nothing? Where is the Russian Collusion?"
2965,Wed Aug 01 15:23:13 +0000 2018,15030,1024676935065120768,False,4448,Twitter for iPhone,"“We already have a smocking gun about a campaign getting dirt on their opponent, it was Hillary Clinton. How is it OK for Hillary Clinton to proactively seek dirt from the Russians but the Trump campaign met at the Russians request and that is bad?” Marc Thiessen, Washington Post"
2966,Wed Aug 01 14:01:53 +0000 2018,84988,1024656465158721536,False,22187,Twitter for iPhone,"Russian Collusion with the Trump Campaign, one of the most successful in history, is a TOTAL HOAX. The Democrats paid for the phony and discredited Dossier which was, along with Comey, McCabe, Strzok and his lover, the lovely Lisa Page, used to begin the Witch Hunt. Disgraceful!"
2967,Wed Aug 01 13:34:03 +0000 2018,89238,1024649463435067398,False,23314,Twitter for iPhone,"Paul Manafort worked for Ronald Reagan, Bob Dole and many other highly prominent and respected political leaders. He worked for me for a very short time. Why didn’t government tell me that he was under investigation. These old charges have nothing to do with Collusion - a Hoax!"
2968,Wed Aug 01 13:24:03 +0000 2018,96678,1024646945640525826,False,25318,Twitter for iPhone,"..This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, before it continues to stain our country any further. Bob Mueller is totally conflicted, and his 17 Angry Democrats that are doing his dirty work are a disgrace to USA!"
2969,Wed Aug 01 13:15:24 +0000 2018,64593,1024644767924334593,False,16547,Twitter for iPhone,.....remain in the FBI while he himself was being investigated. This is a real issue. It won’t go into a Mueller Report because Mueller is going to protect these guys. Mueller has an interest in creating the illusion of objectivity around his investigation.” ALAN DERSHOWITZ....
2970,Wed Aug 01 13:03:08 +0000 2018,82452,1024641683600879616,False,20828,Twitter for iPhone,"“FBI Agent Peter Strzok (on the Mueller team) should have recused himself on day one. He was out to STOP THE ELECTION OF DONALD TRUMP. He needed an insurance policy. Those are illegal, improper goals, trying to influence the Election. He should never, ever been allowed to........"
2971,Wed Aug 01 01:37:04 +0000 2018,0,1024469028620795904,True,16906,Twitter for iPhone,RT @EricTrump: #Truth @Acosta https://t.co/aCfFoeqL1f
2972,Wed Aug 01 00:24:25 +0000 2018,75106,1024450744198553600,False,17690,Twitter for iPhone,"Thank you Florida. I love you!
https://t.co/M5T81DZVUU"
2973,Tue Jul 31 22:50:10 +0000 2018,0,1024427023748485120,True,7589,Twitter for iPhone,RT @WhiteHouse: President Trump Delivers Remarks on Workforce Development https://t.co/nE2kMxkHyw
2974,Tue Jul 31 20:49:25 +0000 2018,50791,1024396639216140288,False,8441,Twitter for iPhone,"On my way to Tampa, Florida. Look forward to seeing everyone soon! https://t.co/BSB6IjBK7r"
2975,Tue Jul 31 20:39:22 +0000 2018,74178,1024394107404279808,False,18921,Twitter for iPhone,“Worker pay rate hits highest level since 2008” https://t.co/pMDxHQqcg9
2976,Tue Jul 31 17:33:48 +0000 2018,74147,1024347409483292672,False,17024,Twitter for iPhone,"...Border Security is National Security, and National Security is the long-term viability of our Country. A Government Shutdown is a very small price to pay for a safe and Prosperous America!"
2977,Tue Jul 31 17:33:47 +0000 2018,107985,1024347406887014404,False,26354,Twitter for iPhone,"I don’t care what the political ramifications are, our immigration laws and border security have been a complete and total disaster for decades, and there is no way that the Democrats will allow it to be fixed without a Government Shutdown..."
2978,Tue Jul 31 17:13:32 +0000 2018,46723,1024342307624103937,False,11264,Twitter for iPhone,".@SenJohnBarrasso has a Primary on August 21st. He doesn’t need any help because he is absolutely outstanding in every way, but I hope the great people of Wyoming will go out and show their support anyway. John is absolutely top of the line &amp; has my Complete &amp; Total Endorsement!"
2979,Tue Jul 31 17:09:50 +0000 2018,56547,1024341376509599745,False,13301,Twitter for iPhone,"Congressman David Kustoff has been a champion for the Trump Agenda - I greatly appreciate his support. David is strong on crime and borders, loves our Military, Vets and Second Amendment. Get out and vote for David on Thursday, August 2nd. He has my Full and Total Endorsement!"
2980,Tue Jul 31 13:34:47 +0000 2018,102238,1024287257975566338,False,24610,Twitter for iPhone,"The Fake News Media is going CRAZY! They are totally unhinged and in many ways, after witnessing first hand the damage they do to so many innocent and decent people, I enjoy watching. In 7 years, when I am no longer in office, their ratings will dry up and they will be gone!"
2981,Tue Jul 31 12:21:48 +0000 2018,56186,1024268892942856192,False,13410,Twitter for iPhone,"Will be in Tampa tonight. A big year for @RepDeSantis, who will be a great governor for Florida. Strong on Crime, Borders and our 2nd Amendment. Big help on Tax &amp; Regulation Cuts. Loves our Military &amp; our Vets. Has my Full &amp; Total Endorsement!"
2982,Tue Jul 31 12:03:30 +0000 2018,52390,1024264286418489345,False,10376,Twitter for iPhone,"I am looking into 3-D Plastic Guns being sold to the public. Already spoke to NRA, doesn’t seem to make much sense!"
2983,Tue Jul 31 11:58:58 +0000 2018,86389,1024263146008207361,False,19514,Twitter for iPhone,"Collusion is not a crime, but that doesn’t matter because there was No Collusion (except by Crooked Hillary and the Democrats)!"
2984,Tue Jul 31 11:00:41 +0000 2018,91904,1024248479386923009,False,24687,Twitter for iPhone,"One of the reasons we need Great Border Security is that Mexico’s murder rate in 2017 increased by 27% to 31,174 people killed, a record! The Democrats want Open Borders. I want Maximum Border Security and respect for ICE and our great Law Enforcement Professionals! @FoxNews"
2985,Tue Jul 31 10:50:28 +0000 2018,74560,1024245909239021568,False,15348,Twitter for iPhone,Rush Limbaugh is a great guy who truly gets it!
2986,Tue Jul 31 10:30:23 +0000 2018,0,1024240854779744256,True,6160,Twitter for iPhone,"RT @dougmillsnyt: .@realDonaldTrump walks with Giuseppe Conte, Prime Minister of the Italy following a joint news conference in the East Ro…"
2987,Tue Jul 31 10:29:59 +0000 2018,0,1024240754477162496,True,6892,Twitter for iPhone,RT @dougmillsnyt: .@realDonaldTrump pumps his fist after his new Secretary of Veterans Affairs  Robert Wilkie is sworn-in by @VP Mike Pence…
2988,Tue Jul 31 10:23:41 +0000 2018,74917,1024239166429769729,False,16864,Twitter for iPhone,"....them richer. Their network is highly overrated, I have beaten them at every turn. They want to protect their companies outside the U.S. from being taxed, I’m for America First &amp; the American Worker - a puppet for no one. Two nice guys with bad ideas. Make America Great Again!"
2989,Tue Jul 31 10:14:18 +0000 2018,88242,1024236805477097472,False,22095,Twitter for iPhone,"The globalist Koch Brothers, who have become a total joke in real Republican circles, are against Strong Borders and Powerful Trade. I never sought their support because I don’t need their money or bad ideas. They love my Tax &amp; Regulation Cuts, Judicial picks &amp; more. I made....."
2990,Tue Jul 31 02:01:02 +0000 2018,110155,1024112670427889664,False,36406,Media Studio,MAKING AMERICA GREAT AGAIN! https://t.co/OnMGXvldVT
2991,Tue Jul 31 00:56:16 +0000 2018,88708,1024096373917016064,False,21905,Twitter for iPhone,"A highly respected Federal judge today stated that the “Trump Administration gets great credit” for reuniting illegal families. Thank you, and please look at the previous administrations record - not good!"
2992,Mon Jul 30 22:44:12 +0000 2018,42660,1024063136696025100,False,8963,Twitter for iPhone,"Congratulations to our new @DeptVetAffairs Secretary, Robert Wilkie! https://t.co/6erqWJzuiK"
2993,Mon Jul 30 22:36:02 +0000 2018,79854,1024061082640502785,False,16807,Twitter for iPhone,"Thank you to @RandPaul for your YES on a future great Justice of the Supreme Court, Brett Kavanaugh. Your vote means a lot to me, and to everyone who loves our Country!"
2994,Mon Jul 30 22:34:22 +0000 2018,62004,1024060659594670082,False,13975,Twitter for iPhone,"...that Open Borders, large scale Crime, and abolishing ICE is good for them, we must get smart and finally do what must be done for the Safety and Security of our Country!"
2995,Mon Jul 30 22:34:21 +0000 2018,80965,1024060658072076295,False,19050,Twitter for iPhone,"Illegal immigration is a top National Security problem. After decades of playing games, with the whole World laughing at the stupidity of our immigration laws, and with Democrats thinking..."
2996,Mon Jul 30 22:31:20 +0000 2018,90837,1024059897221206022,False,18383,Twitter for iPhone,"Congratulations to Judge Jeanine on the tremendous success of her new #1 best-selling book, “Liars, Leakers, and Liberals – The Case Against the Anti-Trump Conspiracy!”"
2997,Mon Jul 30 22:29:06 +0000 2018,0,1024059335926837248,True,12551,Twitter for iPhone,"RT @realDonaldTrump: ...John is strong on crime and borders, loves our Military, our Vets and our Second Amendment. He will be a star. He h…"
2998,Mon Jul 30 22:29:05 +0000 2018,0,1024059330159681536,True,19428,Twitter for iPhone,"RT @realDonaldTrump: .@JohnJamesMI, who is running in the Republican Primary in the great state of Michigan, is SPECTACULAR! Vote on August…"
2999,Mon Jul 30 22:28:21 +0000 2018,29448,1024059145564160000,False,5871,Twitter for iPhone,"...your Social Security and Medicare! Cast your early vote, or vote on August 7th, Election Day. He has my full and total Endorsement!"
3000,Mon Jul 30 22:28:20 +0000 2018,38263,1024059143110451205,False,8773,Twitter for iPhone,".@Troy_Balderson of Ohio is running for Congress - so important to the Republican Party. Troy is strong on crime and Borders, loves our Military, our Vets and our Second Amendment. Troy will strongly protect..."
3001,Mon Jul 30 21:20:37 +0000 2018,67743,1024042102886465536,False,12906,Twitter for iPhone,Congratulations to General John Kelly. Today we celebrate his first full year as @WhiteHouse Chief of Staff! https://t.co/JWCaJ3GhHV
3002,Mon Jul 30 19:31:31 +0000 2018,53581,1024014645940633601,False,11916,Twitter for iPhone,???????? https://t.co/1SSUCRtMEE
3003,Mon Jul 30 17:22:27 +0000 2018,49097,1023982166781448193,False,10545,Twitter for iPhone,It is my great honor to welcome Prime Minister @GiuseppeConteIT of Italy to the @WhiteHouse! Join us at 2:00pmE for our joint press conference: https://t.co/XAchZ3zUSe https://t.co/5t4QVsKKqH
3004,Mon Jul 30 12:06:39 +0000 2018,0,1023902692534571013,True,12442,Twitter for iPhone,"RT @GOPChairwoman: “David Burritt, U.S. Steel's president and CEO, said the company was experiencing a ‘renaissance’ and credited @realDona…"
3005,Mon Jul 30 11:57:34 +0000 2018,116486,1023900404352991232,False,29494,Twitter for iPhone,"We must have Border Security, get rid of Chain, Lottery, Catch &amp; Release Sanctuary Cities - go to Merit based Immigration. Protect ICE and Law Enforcement and, of course, keep building, but much faster, THE WALL!"
3006,Sun Jul 29 23:04:20 +0000 2018,0,1023705815507763200,True,11120,Twitter for iPhone,RT @Scavino45: “@realDonaldTrump tells @ICEgov agents: ‘We always will stand with you’” https://t.co/o1P17H7IVq
3007,Sun Jul 29 20:20:39 +0000 2018,96234,1023664624259014656,False,25755,Twitter for iPhone,"....Also, why is Mueller only appointing Angry Dems, some of whom have worked for Crooked Hillary, others, including himself, have worked for Obama....And why isn’t Mueller looking at all of the criminal activity &amp; real Russian Collusion on the Democrats side-Podesta, Dossier?"
3008,Sun Jul 29 20:12:15 +0000 2018,87857,1023662510371741696,False,24839,Twitter for iPhone,"Is Robert Mueller ever going to release his conflicts of interest with respect to President Trump, including the fact that we had a very nasty &amp; contentious business relationship, I turned him down to head the FBI (one day before appointment as S.C.) &amp; Comey is his close friend.."
3009,Sun Jul 29 19:35:14 +0000 2018,115212,1023653191974625280,False,31048,Twitter for iPhone,"There is No Collusion! The Robert Mueller Rigged Witch Hunt, headed now by 17 (increased from 13, including an Obama White House lawyer) Angry Democrats, was started by a fraudulent Dossier, paid for by Crooked Hillary and the DNC. Therefore, the Witch Hunt is an illegal Scam!"
3010,Sun Jul 29 19:09:19 +0000 2018,66480,1023646669685104641,False,14594,Twitter for iPhone,...and the Amazon Washington Post do nothing but write bad stories even on very positive achievements - and they will never change!
3011,Sun Jul 29 19:09:18 +0000 2018,68586,1023646668179296257,False,15209,Twitter for iPhone,"...dying newspaper industry. No matter how much they try to distract and cover it up, our country is making great progress under my leadership and I will never stop fighting for the American people! As an example, the failing New York Times..."
3012,Sun Jul 29 19:09:18 +0000 2018,44052,1023646665851449345,False,13322,Twitter for iPhone,"...accurately. 90% of media coverage of my Administration is negative, despite the tremendously positive results we are achieving, it’s no surprise that confidence in the media is at an all time low! I will not allow our great country to be sold out by anti-Trump haters in the..."
3013,Sun Jul 29 19:09:17 +0000 2018,91737,1023646663590797312,False,22434,Twitter for iPhone,"When the media - driven insane by their Trump Derangement Syndrome - reveals internal deliberations of our government, it  truly puts the lives of many, not just journalists, at risk! Very unpatriotic! Freedom of the press also comes with a responsibility to report the news..."
3014,Sun Jul 29 13:13:59 +0000 2018,135850,1023557246628900864,False,34842,Twitter for iPhone,"I would be willing to “shut down” government if the Democrats do not give us the votes for Border Security, which includes the Wall! Must get rid of Lottery, Catch &amp; Release etc. and finally go to system of Immigration based on MERIT! We need great people coming into our Country!"
3015,Sun Jul 29 12:42:52 +0000 2018,88751,1023549416446279680,False,21443,Twitter for iPhone,"The biggest and best results coming out of the good GDP report was that the quarterly Trade Deficit has been reduced by $52 Billion and, of course, the historically low unemployment numbers, especially for African Americans, Hispanics, Asians and Women."
3016,Sun Jul 29 12:30:04 +0000 2018,75592,1023546197129224192,False,18359,Twitter for iPhone,"Had a very good and interesting meeting at the White House with A.G. Sulzberger, Publisher of the New York Times. Spent much time talking about the vast amounts of Fake News being put out by the media &amp; how that Fake News has morphed into phrase, “Enemy of the People.” Sad!"
3017,Sun Jul 29 12:00:13 +0000 2018,0,1023538682849107968,True,17588,Twitter for iPhone,RT @realDonaldTrump: Congressman David Kustoff has been a champion for the Trump Agenda - I greatly appreciate his support. David is strong…
3018,Sun Jul 29 11:59:30 +0000 2018,0,1023538506164039682,True,30217,Twitter for iPhone,"RT @realDonaldTrump: The only things the Democrats do well is “Resist,” which is their campaign slogan, and “Obstruct.” Cryin’ Chuck Schume…"
3019,Sun Jul 29 11:59:26 +0000 2018,0,1023538486081662976,True,28802,Twitter for iPhone,"RT @realDonaldTrump: Democrats, who want Open Borders and care little about Crime, are incompetent, but they have the Fake News Media almos…"
3020,Sun Jul 29 11:58:09 +0000 2018,127626,1023538164298858497,False,33183,Twitter for iPhone,"Please understand, there are consequences when people cross our Border illegally, whether they have children or not - and many are just using children for their own sinister purposes. Congress must act on fixing the DUMBEST &amp; WORST immigration laws anywhere in the world! Vote “R”"
3021,Sun Jul 29 11:52:49 +0000 2018,50407,1023536822901776384,False,14368,Twitter for iPhone,Do you think the Fake News Media will ever report on this tweet from Michael? https://t.co/kXLCKZO5Fr
3022,Sun Jul 29 11:44:00 +0000 2018,102444,1023534604148518912,False,22102,Twitter for iPhone,"Wow, highest Poll Numbers in the history of the Republican Party. That includes Honest Abe Lincoln and Ronald Reagan. There must be something wrong, please recheck that poll!"
3023,Sun Jul 29 11:31:52 +0000 2018,87009,1023531550690955264,False,22644,Twitter for iPhone,"Tom Homan, fmr ICE Director: “There is nobody that has done more for border security &amp; public safety than President Trump. I’ve worked for six presidents, and I respect them all, but nobody has done more than this Administration &amp; President Trump, that’s just a stone cold fact!”"
3024,Sat Jul 28 16:37:29 +0000 2018,85655,1023246073060634626,False,23122,Media Studio,https://t.co/E3xvdUGZqa
3025,Sat Jul 28 01:53:48 +0000 2018,55585,1023023685681250304,False,15188,Twitter for iPhone,"Join me in Tampa, Florida next Tuesday, July 31st at 7:00pmE for a #MAGA Rally! Tickets: https://t.co/Q2PMyTACl8 https://t.co/URjvN8Owoe"
3026,Sat Jul 28 00:47:58 +0000 2018,118530,1023007120130760704,False,30440,Twitter for iPhone,"The only things the Democrats do well is “Resist,” which is their campaign slogan, and “Obstruct.” Cryin’ Chuck Schumer has almost 400 great American people that are waiting “forever” to serve our Country! A total disgrace. Mitch M should not let them go home until all approved!"
3027,Fri Jul 27 22:45:56 +0000 2018,118933,1022976410745495552,False,29051,Twitter for iPhone,"Democrats, who want Open Borders and care little about Crime, are incompetent, but they have the Fake News Media almost totally on their side!"
3028,Fri Jul 27 20:08:06 +0000 2018,72793,1022936690267176971,False,17754,Twitter for iPhone,"Congressman David Kustoff has been a champion for the Trump Agenda - I greatly appreciate his support. David is strong on crime and borders, loves our Military, Vets and Second Amendment. Get out and vote for David on Thursday, August 2nd. He has my full and total Endorsement!"
3029,Fri Jul 27 19:23:07 +0000 2018,59904,1022925366669856769,False,16058,Twitter for iPhone,"Private business investment has surged from 1.8 percent the year BEFORE I came into office to 9.4 percent this year -- that means JOBS, JOBS, JOBS! https://t.co/evO63CpqPP"
3030,Fri Jul 27 18:16:46 +0000 2018,54602,1022908672756801536,False,12594,Twitter for iPhone,"The @USNavy’s first female Admiral, Alene Duerk once said: “It was a nice distinction to have, and to be recognized as the first, but I wanted to make certain that I used that notoriety to do as much positive as I could.” Alene did just that, and America is forever grateful! https://t.co/tOqkzqGVG7"
3031,Fri Jul 27 16:20:37 +0000 2018,67318,1022879441767288834,False,17193,Twitter for iPhone,We have accomplished an economic turnaround of HISTORIC proportions! https://t.co/vnmMtPv0kk
3032,Fri Jul 27 16:12:14 +0000 2018,90779,1022877332858650624,False,22075,Twitter for iPhone,"I am thrilled to announce that in the second quarter of this year, the U.S. Economy grew at the amazing rate of 4.1%! https://t.co/xeAPwAAOXN"
3033,Fri Jul 27 15:58:45 +0000 2018,47293,1022873937561243649,False,12197,Twitter for iPhone,".@Troy_Balderson of Ohio is running for Congress - so important to the Republican Party. Cast you early vote or vote on August 7th. Troy is strong on crime and borders, loves our Military, our Vets and our Second Amendment. He has my full and total Endorsement!"
3034,Fri Jul 27 15:53:20 +0000 2018,53484,1022872576211730432,False,12493,Twitter for iPhone,"...John is strong on crime and borders, loves our Military, our Vets and our Second Amendment. He will be a star. He has my full and total Endorsement!"
3035,Fri Jul 27 15:53:20 +0000 2018,70735,1022872574634729472,False,19280,Twitter for iPhone,".@JohnJamesMI, who is running in the Republican Primary in the great state of Michigan, is SPECTACULAR! Vote on August 7th. Rarely have I seen a candidate with such great potential. West Point graduate, successful businessman and a African American leader..."
3036,Fri Jul 27 13:17:09 +0000 2018,79239,1022833271040815104,False,14798,Twitter for iPhone,GREAT GDP numbers just released. Will be having a news conference soon!
3037,Fri Jul 27 11:56:15 +0000 2018,86807,1022812910702215169,False,20471,Twitter for iPhone,".....I did NOT know of the meeting with my son, Don jr. Sounds to me like someone is trying to make up stories in order to get himself out of an unrelated jam (Taxi cabs maybe?). He even retained Bill and Crooked Hillary’s lawyer. Gee, I wonder if they helped him make the choice!"
3038,Fri Jul 27 11:38:32 +0000 2018,98240,1022808452677160960,False,22957,Twitter for iPhone,"....,the only Collusion with Russia was with the Democrats, so now they are looking at my Tweets (along with 53 million other people) - the rigged Witch Hunt continues! How stupid and unfair to our Country....And so the Fake News doesn’t waste my time with dumb questions, NO,...."
3039,Fri Jul 27 11:26:20 +0000 2018,82459,1022805381440069632,False,18912,Twitter for iPhone,"Arrived back in Washington last night from a very emotional reopening of a major U.S. Steel plant in Granite City, Illinois, only to be greeted with the ridiculous news that the highly conflicted Robert Mueller and his gang of 13 Angry Democrats obviously cannot find Collusion..."
3040,Fri Jul 27 10:56:17 +0000 2018,59398,1022797819923640321,False,12486,Twitter for iPhone,Way to go Jerry. This is what the league should do! https://t.co/yEP1jK57xi
3041,Fri Jul 27 03:50:54 +0000 2018,104925,1022690767305928704,False,22907,Twitter for iPhone,"The Remains of American Servicemen will soon be leaving North Korea and heading to the United States! After so many years, this will be a great moment for so many families. Thank you to Kim Jong Un."
3042,Fri Jul 27 02:37:00 +0000 2018,90662,1022672169019613186,False,21865,Twitter for iPhone,America is OPEN FOR BUSINESS and U.S. Steel is back! https://t.co/lJTcr6JHBW
3043,Thu Jul 26 22:48:40 +0000 2018,66953,1022614707637772296,False,14528,Twitter for iPhone,"...called “The Case Against Impeaching Trump,” which I would encourage all people with Trump Derangement Syndrome to read!"
3044,Thu Jul 26 22:48:38 +0000 2018,72787,1022614701665148934,False,16652,Twitter for iPhone,".@AlanDersh, a brilliant lawyer, who although a Liberal Democrat who probably didn’t vote for me, has discussed the Witch Hunt with great clarity and in a very positive way. He has written a new and very important book..."
3045,Thu Jul 26 21:43:13 +0000 2018,75571,1022598236916379648,False,17790,Twitter for iPhone,PROMISES KEPT! https://t.co/vR2R5WXPVD
3046,Thu Jul 26 21:12:45 +0000 2018,47188,1022590568612937728,False,10629,Twitter for iPhone,"Thank you @U_S_Steel and Granite City, Illinois! https://t.co/6RsUvGF6rg"
3047,Thu Jul 26 15:22:39 +0000 2018,122313,1022502465147682817,False,33097,Twitter for iPhone,"The United States will impose large sanctions on Turkey for their long time detainment of Pastor Andrew Brunson, a great Christian, family man and wonderful human being. He is suffering greatly. This innocent man of faith should be released immediately!"
3048,Thu Jul 26 14:52:18 +0000 2018,41256,1022494827504644096,False,8736,Twitter for iPhone,"This is great - on my way, see you soon @IAGovernor Kim Reynolds! https://t.co/SXfkk12Uig"
3049,Thu Jul 26 14:11:30 +0000 2018,67926,1022484559470977027,False,11856,Twitter for iPhone,"Heading to Dubuque, Iowa and then Granite City, Illinois. Looking  forward to being with many great friends!"
3050,Thu Jul 26 11:46:09 +0000 2018,159804,1022447980408983552,False,50130,Twitter for iPhone,Twitter “SHADOW BANNING” prominent Republicans. Not good. We will look into this discriminatory and illegal practice at once! Many complaints.
3051,Thu Jul 26 01:07:28 +0000 2018,91623,1022287249432563712,False,20220,Twitter for iPhone,"European Union representatives told me that they would start buying soybeans from our great farmers immediately. Also, they will be buying vast amounts of LNG!"
3052,Thu Jul 26 01:01:08 +0000 2018,105281,1022285656637300736,False,21560,Twitter for iPhone,Great to be back on track with the European Union. This was a big day for free and fair trade!
3053,Thu Jul 26 00:57:19 +0000 2018,0,1022284698293297152,True,9129,Twitter for iPhone,"RT @Scavino45: “We met today...to launch a new phase in the relationship between the U.S. &amp; the EU – a phase of close friendship, of strong…"
3054,Thu Jul 26 00:16:32 +0000 2018,69301,1022274433979957248,False,13593,Twitter for iPhone,"Thank you Georgia! They say that my endorsement last week of Brian Kemp, in the Republican Primary for Governor against a very worthy opponent, lifted him from 5 points down to a 70% to 30% victory! Two very good and talented men in a great race, but congratulations to Brian!"
3055,Wed Jul 25 23:49:34 +0000 2018,52406,1022267646119763970,False,11952,Twitter for iPhone,"Obviously the European Union, as represented by @JunckerEU and the United States, as represented by yours truly, love each other! https://t.co/42ImacgCN0"
3056,Wed Jul 25 23:42:24 +0000 2018,50035,1022265842644525056,False,10787,Twitter for iPhone,...along quickly. European Union Nations will be open to the United States and at the same time benefiting by everything we are doing for them. There was great warmth and feeling in the room - a breakthrough has been quickly made that nobody thought possible!
3057,Wed Jul 25 23:42:23 +0000 2018,60165,1022265839104483329,False,13051,Twitter for iPhone,"Great meeting on Trade today with @JunckerEU and representatives of the European Union. We have come to a very strong understanding and are all believers in no tariffs, no barriers and no subsidies. Work on documents has already started and the process is moving..."
3058,Wed Jul 25 22:59:35 +0000 2018,102339,1022255069230768128,False,23130,Twitter for iPhone,"Thank you very much, working hard! https://t.co/cSzbFfq2NW"
3059,Wed Jul 25 22:45:49 +0000 2018,62125,1022251602449756160,False,11896,Twitter for iPhone,"Sergio Marchionne, who passed away today, was one of the most brilliant &amp; successful car executives since the days of the legendary Henry Ford. It was a great honor for me to get to know Sergio as POTUS, he loved the car industry, and fought hard for it. He will be truly missed!"
3060,Wed Jul 25 22:33:01 +0000 2018,52366,1022248383531163648,False,12572,Twitter for iPhone,"This week, my Administration is hosting the first-ever #IRFMinisterial. The U.S. will continue to promote #ReligiousFreedom around the world. Nations that support religious freedom are far more free, prosperous &amp; peaceful. Great job, @VP, @SecPompeo, @IRF_Ambassador &amp; @StateDept!"
3061,Wed Jul 25 20:57:24 +0000 2018,71266,1022224319336726528,False,18450,Media Studio,The United States and the European Union have a $1 TRILLION bilateral trade relationship – the largest economic relationship in the world. We want to further strengthen this trade relationship to the benefit of all American and European citizens... https://t.co/4zlmEEtCpG
3062,Wed Jul 25 12:41:14 +0000 2018,84814,1022099454005051392,False,18831,Twitter for iPhone,"Congratulations to Brian Kemp on your very big win in Georgia last night. Wow, 69-30, those are big numbers. Now go win against the open border, crime loving opponent that the Democrats have given you. She is weak on Vets, the Military and the 2nd Amendment. Win!"
3063,Wed Jul 25 12:34:58 +0000 2018,109155,1022097879253635072,False,23932,Twitter for iPhone,"What kind of a lawyer would tape a client? So sad! Is this a first, never heard of it before? Why was the tape so abruptly terminated (cut) while I was presumably saying positive things? I hear there are other clients and many reporters that are taped - can this be so? Too bad!"
3064,Wed Jul 25 11:20:28 +0000 2018,82825,1022079127799701504,False,21332,Twitter for iPhone,"China is targeting our farmers, who they know I love &amp; respect, as a way of getting me to continue allowing them to take advantage of the U.S. They are being vicious in what will be their failed attempt. We were being nice - until now! China made $517 Billion on us last year."
3065,Wed Jul 25 11:08:39 +0000 2018,102370,1022076157884342272,False,22458,Twitter for iPhone,"When you have people snipping at your heels during a negotiation, it will only take longer to make a deal, and the deal will never be as good as it could have been with unity. Negotiations are going really well, be cool. The end result will be worth it!"
3066,Wed Jul 25 11:01:05 +0000 2018,88799,1022074252999225344,False,21625,Twitter for iPhone,"Every time I see a weak politician asking to stop Trade talks or the use of Tariffs to counter unfair Tariffs, I wonder, what can they be thinking? Are we just going to continue and let our farmers and country get ripped off?  Lost $817 Billion on Trade last year. No weakness!"
3067,Wed Jul 25 01:05:05 +0000 2018,86911,1021924262045802496,False,23880,Twitter for iPhone,"“The Russia Hoax, The Illicit Scheme To Clear Hillary Clinton &amp; Frame Donald Trump” is a Hot Seller, already Number One! More importantly, it is a great book that everyone is talking about. It covers the Rigged Witch Hunt brilliantly. Congratulations to Gregg Jarrett!"
3068,Wed Jul 25 00:39:16 +0000 2018,87260,1021917767467982854,False,22482,Twitter for iPhone,"So sad and unfair that the FCC wouldn’t approve the Sinclair Broadcast merger with Tribune. This would have been a great and much needed Conservative voice for and of the People. Liberal Fake News NBC and Comcast gets approved, much bigger, but not Sinclair. Disgraceful!"
3069,Wed Jul 25 00:08:01 +0000 2018,121472,1021909900941815809,False,31469,Twitter for iPhone,"The European Union is coming to Washington tomorrow to negotiate a deal on Trade. I have an idea for them. Both the U.S. and the E.U. drop all Tariffs, Barriers and Subsidies! That would finally be called Free Market and Fair Trade! Hope they do it, we are ready - but they won’t!"
3070,Tue Jul 24 22:33:30 +0000 2018,56779,1021886118315393024,False,12193,Twitter for iPhone,"Today, it was my great honor to be in Kansas City, Missouri to pay tribute to the men and women who make FREEDOM possible! Thank you @VFWHQ! #VFWConvention https://t.co/E6TYsNmWO8"
3071,Tue Jul 24 22:25:07 +0000 2018,52021,1021884006869204992,False,11093,Twitter for iPhone,"On the heels of the VERY successful launch of the @WhiteHouse National Council for the American Worker, Congress should reauthorize #PerkinsCTE and ensure the American workforce remains stronger than EVER! #Jobs #Workforce"
3072,Tue Jul 24 19:15:36 +0000 2018,51332,1021836311307661312,False,11046,Twitter for iPhone,"I want to thank the @VFWHQ for your devotion to our fallen heroes, unknown soldiers, Prisoners of War, those Missing in Action, and their families. #VFWConvention https://t.co/15ygFhCudR"
3073,Tue Jul 24 17:51:28 +0000 2018,37744,1021815138469457920,False,8322,Twitter for iPhone,#VFWConvention @VFWHQ https://t.co/dBQx526axz
3074,Tue Jul 24 15:50:37 +0000 2018,104844,1021784726217142273,False,24460,Twitter for iPhone,"I’m very concerned that Russia will be fighting very hard to have an impact on the upcoming Election. Based on the fact that no President has been tougher on Russia than me, they will be pushing very hard for the Democrats. They definitely don’t want Trump!"
3075,Tue Jul 24 13:54:19 +0000 2018,134635,1021755459416543238,False,32860,Twitter for iPhone,MAKE AMERICA GREAT AGAIN!
3076,Tue Jul 24 13:52:56 +0000 2018,65012,1021755112128172032,False,10760,Twitter for iPhone,Heading to Missouri to be with many of my great friends. VFW here we come!
3077,Tue Jul 24 13:46:22 +0000 2018,102150,1021753458347716609,False,21333,Twitter for iPhone,Our Country is doing GREAT. Best financial numbers on the Planet. Great to have USA WINNING AGAIN!
